trend_id,site,category_id,category_name,date,search_index,sales_index,competition_index,average_price,growth_rate,is_mock_data
TREND0000248,Singapore,CAT005,Sports & Outdoors,2026-05-08,67.63,69.53,62.88,53.80,0.056498,true
TREND0000249,Singapore,CAT005,Sports & Outdoors,2026-05-09,66.73,68.33,62.73,54.00,-0.013250,true
TREND0000250,Singapore,CAT005,Sports & Outdoors,2026-05-10,63.68,64.98,61.49,54.21,-0.045754,true
TREND0000251,Singapore,CAT005,Sports & Outdoors,2026-05-11,64.72,65.72,62.31,54.42,0.016380,true
TREND0000252,Singapore,CAT005,Sports & Outdoors,2026-05-12,65.99,66.69,63.24,54.63,0.019670,true
TREND0000253,Singapore,CAT005,Sports & Outdoors,2026-05-13,62.00,62.40,61.54,54.84,-0.060437,true
TREND0000254,Singapore,CAT005,Sports & Outdoors,2026-05-14,64.53,64.63,63.10,55.05,0.040667,true
TREND0000255,Singapore,CAT005,Sports & Outdoors,2026-05-15,64.66,64.46,63.46,55.26,0.002135,true
TREND0000256,Singapore,CAT005,Sports & Outdoors,2026-05-16,63.29,62.79,63.07,55.47,-0.021330,true
TREND0000257,Singapore,CAT005,Sports & Outdoors,2026-05-17,61.78,60.98,62.61,55.68,-0.023734,true
TREND0000258,Singapore,CAT005,Sports & Outdoors,2026-05-18,63.27,62.17,63.65,55.89,0.024118,true
TREND0000259,Singapore,CAT005,Sports & Outdoors,2026-05-19,60.33,58.93,62.48,56.10,-0.046498,true
TREND0000260,Singapore,CAT005,Sports & Outdoors,2026-05-20,60.00,58.30,62.60,56.31,-0.005509,true
TREND0000261,Singapore,CAT005,Sports & Outdoors,2026-05-21,62.09,60.09,63.94,56.52,0.034776,true
TREND0000262,Singapore,CAT005,Sports & Outdoors,2026-05-22,59.50,57.20,62.95,56.73,-0.041611,true
TREND0000263,Singapore,CAT005,Sports & Outdoors,2026-05-23,61.18,58.58,64.08,56.94,0.028285,true
TREND0000264,Singapore,CAT005,Sports & Outdoors,2026-05-24,60.20,57.30,63.88,57.14,-0.016109,true
TREND0000265,Singapore,CAT005,Sports & Outdoors,2026-05-25,57.33,54.13,62.75,57.35,-0.047612,true
TREND0000266,Singapore,CAT005,Sports & Outdoors,2026-05-26,60.03,56.53,64.39,57.56,0.047093,true
TREND0000267,Singapore,CAT005,Sports & Outdoors,2026-05-27,58.23,54.43,63.78,57.77,-0.030087,true
TREND0000268,Singapore,CAT005,Sports & Outdoors,2026-05-28,57.62,53.52,63.78,57.98,-0.010387,true
TREND0000269,Singapore,CAT005,Sports & Outdoors,2026-05-29,57.34,52.94,63.93,58.19,-0.004963,true
TREND0000270,Singapore,CAT005,Sports & Outdoors,2026-05-30,59.91,55.21,65.51,58.40,0.044829,true
TREND0000271,Singapore,CAT005,Sports & Outdoors,2026-05-31,59.91,54.91,65.81,58.61,0.000123,true
TREND0000272,Singapore,CAT005,Sports & Outdoors,2026-06-01,56.36,51.06,64.32,58.82,-0.059366,true
TREND0000273,Singapore,CAT005,Sports & Outdoors,2026-06-02,59.18,53.58,66.03,59.03,0.050119,true
TREND0000274,Singapore,CAT005,Sports & Outdoors,2026-06-03,54.91,49.01,64.19,59.24,-0.072197,true
TREND0000275,Singapore,CAT005,Sports & Outdoors,2026-06-04,55.93,49.73,64.99,59.45,0.018596,true
TREND0000276,Singapore,CAT005,Sports & Outdoors,2026-06-05,56.85,50.35,65.75,59.66,0.016437,true
TREND0000277,Singapore,CAT005,Sports & Outdoors,2026-06-06,54.62,47.82,64.93,59.87,-0.039240,true
TREND0000278,Singapore,CAT005,Sports & Outdoors,2026-06-07,54.76,47.66,65.29,60.07,0.002568,true
TREND0000279,Singapore,CAT005,Sports & Outdoors,2026-06-08,57.00,49.60,66.71,60.28,0.040937,true
TREND0000280,Singapore,CAT005,Sports & Outdoors,2026-06-09,54.63,46.93,65.82,60.49,-0.041601,true
TREND0000281,Singapore,CAT005,Sports & Outdoors,2026-06-10,54.87,46.87,66.24,60.70,0.004419,true
TREND0000282,Singapore,CAT005,Sports & Outdoors,2026-06-11,54.15,45.85,66.17,60.91,-0.013154,true
TREND0000283,Singapore,CAT005,Sports & Outdoors,2026-06-12,53.50,44.90,66.14,61.12,-0.012056,true
TREND0000284,Singapore,CAT005,Sports & Outdoors,2026-06-13,55.05,46.15,67.21,61.33,0.029020,true
TREND0000285,Singapore,CAT005,Sports & Outdoors,2026-06-14,51.79,42.59,65.87,61.54,-0.059249,true
TREND0000286,Singapore,CAT005,Sports & Outdoors,2026-06-15,54.10,44.60,67.32,61.75,0.044615,true
TREND0000287,Singapore,CAT005,Sports & Outdoors,2026-06-16,50.57,40.77,65.86,61.96,-0.065149,true
TREND0000288,Singapore,CAT005,Sports & Outdoors,2026-06-17,49.41,39.31,65.57,62.17,-0.022914,true
TREND0000289,Singapore,CAT005,Sports & Outdoors,2026-06-18,52.90,42.50,67.61,62.38,0.070471,true
TREND0000290,Singapore,CAT005,Sports & Outdoors,2026-06-19,50.48,39.78,66.70,62.59,-0.045622,true
TREND0000291,Singapore,CAT005,Sports & Outdoors,2026-06-20,48.19,37.19,65.84,62.80,-0.045490,true
TREND0000292,Singapore,CAT005,Sports & Outdoors,2026-06-21,48.78,37.48,66.43,63.01,0.012260,true
TREND0000293,Singapore,CAT005,Sports & Outdoors,2026-06-22,47.66,36.06,66.17,63.21,-0.022865,true
TREND0000294,Singapore,CAT005,Sports & Outdoors,2026-06-23,49.99,38.09,67.63,63.42,0.048806,true
TREND0000295,Singapore,CAT005,Sports & Outdoors,2026-06-24,48.76,36.56,67.31,63.63,-0.024583,true
TREND0000296,Singapore,CAT005,Sports & Outdoors,2026-06-25,51.07,38.57,68.76,63.84,0.047385,true
TREND0000297,Singapore,CAT005,Sports & Outdoors,2026-06-26,50.40,37.60,68.72,64.05,-0.013104,true
TREND0000298,Singapore,CAT005,Sports & Outdoors,2026-06-27,47.75,34.65,67.69,64.26,-0.052560,true
TREND0000299,Singapore,CAT005,Sports & Outdoors,2026-06-28,46.50,33.10,67.36,64.47,-0.026111,true
TREND0000300,Singapore,CAT005,Sports & Outdoors,2026-06-29,48.12,34.42,68.46,64.68,0.034685,true
TREND0000301,Singapore,CAT006,Pet Supplies,2026-05-01,35.86,29.86,26.93,29.78,0.000000,true
TREND0000302,Singapore,CAT006,Pet Supplies,2026-05-02,39.50,33.37,28.40,29.80,0.101454,true
TREND0000303,Singapore,CAT006,Pet Supplies,2026-05-03,39.82,33.56,28.22,29.83,0.008320,true
TREND0000304,Singapore,CAT006,Pet Supplies,2026-05-04,39.90,33.51,27.92,29.85,0.001916,true
TREND0000305,Singapore,CAT006,Pet Supplies,2026-05-05,42.15,35.63,28.70,29.88,0.056424,true
TREND0000306,Singapore,CAT006,Pet Supplies,2026-05-06,41.85,35.20,28.20,29.90,-0.007032,true
TREND0000307,Singapore,CAT006,Pet Supplies,2026-05-07,41.07,34.29,27.46,29.92,-0.018844,true
TREND0000308,Singapore,CAT006,Pet Supplies,2026-05-08,43.36,36.45,28.26,29.95,0.055790,true
TREND0000309,Singapore,CAT006,Pet Supplies,2026-05-09,47.23,40.19,29.85,29.97,0.089270,true
TREND0000310,Singapore,CAT006,Pet Supplies,2026-05-10,47.40,40.23,29.59,29.99,0.003556,true
TREND0000311,Singapore,CAT006,Pet Supplies,2026-05-11,46.74,39.44,28.92,30.02,-0.013731,true
TREND0000312,Singapore,CAT006,Pet Supplies,2026-05-12,44.90,37.47,27.65,30.04,-0.039554,true
TREND0000313,Singapore,CAT006,Pet Supplies,2026-05-13,47.64,40.08,28.68,30.07,0.061076,true
TREND0000314,Singapore,CAT006,Pet Supplies,2026-05-14,48.87,41.18,28.95,30.09,0.025927,true
TREND0000315,Singapore,CAT006,Pet Supplies,2026-05-15,50.65,42.83,29.49,30.11,0.036265,true
TREND0000316,Singapore,CAT006,Pet Supplies,2026-05-16,51.01,43.06,29.33,30.14,0.007268,true
TREND0000317,Singapore,CAT006,Pet Supplies,2026-05-17,49.52,41.44,28.24,30.16,-0.029247,true
TREND0000318,Singapore,CAT006,Pet Supplies,2026-05-18,51.19,42.98,28.73,30.19,0.033620,true
TREND0000319,Singapore,CAT006,Pet Supplies,2026-05-19,51.55,43.21,28.56,30.21,0.007008,true
TREND0000320,Singapore,CAT006,Pet Supplies,2026-05-20,52.85,44.38,28.87,30.23,0.025294,true
TREND0000321,Singapore,CAT006,Pet Supplies,2026-05-21,54.60,46.00,29.40,30.26,0.033098,true
TREND0000322,Singapore,CAT006,Pet Supplies,2026-05-22,56.24,47.51,29.88,30.28,0.030133,true
TREND0000323,Singapore,CAT006,Pet Supplies,2026-05-23,56.68,47.82,29.75,30.30,0.007778,true
TREND0000324,Singapore,CAT006,Pet Supplies,2026-05-24,56.30,47.31,29.21,30.33,-0.006743,true
TREND0000325,Singapore,CAT006,Pet Supplies,2026-05-25,58.61,49.49,30.03,30.35,0.041136,true
TREND0000326,Singapore,CAT006,Pet Supplies,2026-05-26,59.96,50.71,30.35,30.38,0.022942,true
TREND0000327,Singapore,CAT006,Pet Supplies,2026-05-27,59.36,49.98,29.71,30.40,-0.010043,true
TREND0000328,Singapore,CAT006,Pet Supplies,2026-05-28,59.99,50.48,29.68,30.42,0.010600,true
TREND0000329,Singapore,CAT006,Pet Supplies,2026-05-29,64.23,54.59,31.46,30.45,0.070786,true
TREND0000330,Singapore,CAT006,Pet Supplies,2026-05-30,63.51,53.74,30.75,30.47,-0.011289,true
TREND0000331,Singapore,CAT006,Pet Supplies,2026-05-31,63.31,53.41,30.30,30.49,-0.003171,true
TREND0000332,Singapore,CAT006,Pet Supplies,2026-06-01,62.30,52.27,29.46,30.52,-0.015826,true
TREND0000333,Singapore,CAT006,Pet Supplies,2026-06-02,63.40,53.24,29.66,30.54,0.017618,true
TREND0000334,Singapore,CAT006,Pet Supplies,2026-06-03,67.79,57.50,31.51,30.57,0.069190,true
TREND0000335,Singapore,CAT006,Pet Supplies,2026-06-04,68.88,58.46,31.71,30.59,0.016107,true
TREND0000336,Singapore,CAT006,Pet Supplies,2026-06-05,69.74,59.19,31.79,30.61,0.012467,true
TREND0000337,Singapore,CAT006,Pet Supplies,2026-06-06,67.70,57.02,30.43,30.64,-0.029210,true
TREND0000338,Singapore,CAT006,Pet Supplies,2026-06-07,71.25,60.44,31.86,30.66,0.052361,true
TREND0000339,Singapore,CAT006,Pet Supplies,2026-06-08,70.28,59.34,31.03,30.69,-0.013554,true
TREND0000340,Singapore,CAT006,Pet Supplies,2026-06-09,70.16,59.09,30.63,30.71,-0.001724,true
TREND0000341,Singapore,CAT006,Pet Supplies,2026-06-10,72.63,61.43,31.51,30.73,0.035153,true
TREND0000342,Singapore,CAT006,Pet Supplies,2026-06-11,72.47,61.14,31.09,30.76,-0.002092,true
TREND0000343,Singapore,CAT006,Pet Supplies,2026-06-12,71.67,60.21,30.35,30.78,-0.011081,true
TREND0000344,Singapore,CAT006,Pet Supplies,2026-06-13,72.82,61.23,30.58,30.80,0.016028,true
TREND0000345,Singapore,CAT006,Pet Supplies,2026-06-14,74.46,62.74,31.05,30.83,0.022452,true
TREND0000346,Singapore,CAT006,Pet Supplies,2026-06-15,78.29,66.44,32.62,30.85,0.051442,true
TREND0000347,Singapore,CAT006,Pet Supplies,2026-06-16,77.49,65.51,31.87,30.88,-0.010211,true
TREND0000348,Singapore,CAT006,Pet Supplies,2026-06-17,77.78,65.67,31.68,30.90,0.003811,true
TREND0000349,Singapore,CAT006,Pet Supplies,2026-06-18,80.74,68.50,32.81,30.92,0.038008,true
TREND0000350,Singapore,CAT006,Pet Supplies,2026-06-19,77.98,65.61,31.08,30.95,-0.034206,true
TREND0000351,Singapore,CAT006,Pet Supplies,2026-06-20,82.23,69.73,32.86,30.97,0.054511,true
TREND0000352,Singapore,CAT006,Pet Supplies,2026-06-21,82.26,69.63,32.54,31.00,0.000463,true
TREND0000353,Singapore,CAT006,Pet Supplies,2026-06-22,80.33,67.57,31.23,31.02,-0.023509,true
TREND0000354,Singapore,CAT006,Pet Supplies,2026-06-23,83.08,70.19,32.25,31.04,0.034179,true
TREND0000355,Singapore,CAT006,Pet Supplies,2026-06-24,84.02,71.00,32.38,31.07,0.011341,true
TREND0000356,Singapore,CAT006,Pet Supplies,2026-06-25,84.24,71.09,32.14,31.09,0.002623,true
TREND0000357,Singapore,CAT006,Pet Supplies,2026-06-26,84.34,71.06,31.85,31.11,0.001176,true
TREND0000358,Singapore,CAT006,Pet Supplies,2026-06-27,84.73,71.32,31.70,31.14,0.004683,true
TREND0000359,Singapore,CAT006,Pet Supplies,2026-06-28,87.38,73.84,32.68,31.16,0.031183,true
TREND0000360,Singapore,CAT006,Pet Supplies,2026-06-29,90.39,76.72,33.84,31.19,0.034549,true
TREND0000361,Singapore,CAT007,Kitchen Appliances,2026-05-01,79.70,83.70,84.00,14.41,0.000000,true
TREND0000362,Singapore,CAT007,Kitchen Appliances,2026-05-02,76.76,80.40,84.43,14.44,-0.036800,true
TREND0000363,Singapore,CAT007,Kitchen Appliances,2026-05-03,78.25,81.55,84.85,14.47,0.019397,true
TREND0000364,Singapore,CAT007,Kitchen Appliances,2026-05-04,83.03,86.04,85.25,14.50,0.061078,true
TREND0000365,Singapore,CAT007,Kitchen Appliances,2026-05-05,80.70,83.48,85.62,14.52,-0.028162,true
TREND0000366,Singapore,CAT007,Kitchen Appliances,2026-05-06,82.69,85.34,85.97,14.55,0.024719,true
TREND0000367,Singapore,CAT007,Kitchen Appliances,2026-05-07,85.14,87.76,86.27,14.57,0.029655,true
TREND0000368,Singapore,CAT007,Kitchen Appliances,2026-05-08,82.03,84.71,86.52,14.60,-0.036585,true
TREND0000369,Singapore,CAT007,Kitchen Appliances,2026-05-09,85.12,87.98,86.73,14.62,0.037734,true
TREND0000370,Singapore,CAT007,Kitchen Appliances,2026-05-10,81.43,84.57,86.88,14.64,-0.043393,true
TREND0000371,Singapore,CAT007,Kitchen Appliances,2026-05-11,82.02,85.54,86.97,14.65,0.007226,true
TREND0000372,Singapore,CAT007,Kitchen Appliances,2026-05-12,81.69,85.66,87.00,14.67,-0.004027,true
TREND0000373,Singapore,CAT007,Kitchen Appliances,2026-05-13,83.41,87.90,86.97,14.68,0.021093,true
TREND0000374,Singapore,CAT007,Kitchen Appliances,2026-05-14,78.90,83.94,86.88,14.69,-0.054089,true
TREND0000375,Singapore,CAT007,Kitchen Appliances,2026-05-15,82.36,87.97,86.73,14.69,0.043933,true
TREND0000376,Singapore,CAT007,Kitchen Appliances,2026-05-16,76.53,82.67,86.52,14.70,-0.070873,true
TREND0000377,Singapore,CAT007,Kitchen Appliances,2026-05-17,77.39,84.02,86.27,14.70,0.011231,true
TREND0000378,Singapore,CAT007,Kitchen Appliances,2026-05-18,75.30,82.35,85.96,14.70,-0.026948,true
TREND0000379,Singapore,CAT007,Kitchen Appliances,2026-05-19,75.51,82.88,85.62,14.69,0.002833,true
TREND0000380,Singapore,CAT007,Kitchen Appliances,2026-05-20,75.17,82.72,85.24,14.68,-0.004512,true
TREND0000381,Singapore,CAT007,Kitchen Appliances,2026-05-21,72.65,80.24,84.84,14.67,-0.033552,true
TREND0000382,Singapore,CAT007,Kitchen Appliances,2026-05-22,72.28,79.76,84.42,14.66,-0.005115,true
TREND0000383,Singapore,CAT007,Kitchen Appliances,2026-05-23,74.55,81.75,84.00,14.64,0.031398,true
TREND0000384,Singapore,CAT007,Kitchen Appliances,2026-05-24,72.55,79.33,83.57,14.62,-0.026755,true
TREND0000385,Singapore,CAT007,Kitchen Appliances,2026-05-25,73.95,80.14,83.15,14.60,0.019235,true
TREND0000386,Singapore,CAT007,Kitchen Appliances,2026-05-26,73.94,79.42,82.75,14.58,-0.000089,true
TREND0000387,Singapore,CAT007,Kitchen Appliances,2026-05-27,74.65,79.31,82.37,14.56,0.009578,true
TREND0000388,Singapore,CAT007,Kitchen Appliances,2026-05-28,74.88,78.63,82.03,14.53,0.003078,true
TREND0000389,Singapore,CAT007,Kitchen Appliances,2026-05-29,74.33,77.12,81.73,14.51,-0.007341,true
TREND0000390,Singapore,CAT007,Kitchen Appliances,2026-05-30,75.63,77.46,81.47,14.48,0.017517,true
TREND0000391,Singapore,CAT007,Kitchen Appliances,2026-05-31,77.42,78.31,81.27,14.45,0.023667,true
TREND0000392,Singapore,CAT007,Kitchen Appliances,2026-06-01,79.90,79.91,81.12,14.42,0.031978,true
TREND0000393,Singapore,CAT007,Kitchen Appliances,2026-06-02,77.73,76.96,81.03,14.39,-0.027206,true
TREND0000394,Singapore,CAT007,Kitchen Appliances,2026-06-03,81.78,80.38,81.00,14.36,0.052155,true
TREND0000395,Singapore,CAT007,Kitchen Appliances,2026-06-04,81.05,79.19,81.03,14.34,-0.008983,true
TREND0000396,Singapore,CAT007,Kitchen Appliances,2026-06-05,82.04,79.93,81.12,14.31,0.012335,true
TREND0000397,Singapore,CAT007,Kitchen Appliances,2026-06-06,82.46,80.30,81.27,14.28,0.005098,true
TREND0000398,Singapore,CAT007,Kitchen Appliances,2026-06-07,84.04,82.07,81.48,14.26,0.019132,true
TREND0000399,Singapore,CAT007,Kitchen Appliances,2026-06-08,85.07,83.52,81.74,14.23,0.012292,true
TREND0000400,Singapore,CAT007,Kitchen Appliances,2026-06-09,84.68,83.77,82.04,14.21,-0.004583,true
TREND0000401,Singapore,CAT007,Kitchen Appliances,2026-06-10,84.03,83.96,82.38,14.19,-0.007777,true
TREND0000402,Singapore,CAT007,Kitchen Appliances,2026-06-11,85.82,86.79,82.76,14.17,0.021408,true
TREND0000403,Singapore,CAT007,Kitchen Appliances,2026-06-12,81.09,83.25,83.16,14.16,-0.055186,true
TREND0000404,Singapore,CAT007,Kitchen Appliances,2026-06-13,81.74,85.20,83.58,14.15,0.008046,true
TREND0000405,Singapore,CAT007,Kitchen Appliances,2026-06-14,83.87,88.70,84.01,14.14,0.026087,true
TREND0000406,Singapore,CAT007,Kitchen Appliances,2026-06-15,79.74,85.95,84.43,14.13,-0.049327,true
TREND0000407,Singapore,CAT007,Kitchen Appliances,2026-06-16,76.87,84.44,84.85,14.12,-0.035974,true
TREND0000408,Singapore,CAT007,Kitchen Appliances,2026-06-17,76.45,85.30,85.25,14.12,-0.005460,true
TREND0000409,Singapore,CAT007,Kitchen Appliances,2026-06-18,76.55,86.54,85.63,14.12,0.001328,true
TREND0000410,Singapore,CAT007,Kitchen Appliances,2026-06-19,73.75,84.70,85.97,14.13,-0.036586,true
TREND0000411,Singapore,CAT007,Kitchen Appliances,2026-06-20,74.05,85.75,86.27,14.13,0.004039,true
TREND0000412,Singapore,CAT007,Kitchen Appliances,2026-06-21,74.33,86.52,86.53,14.14,0.003823,true
TREND0000413,Singapore,CAT007,Kitchen Appliances,2026-06-22,73.77,86.17,86.73,14.16,-0.007580,true
TREND0000414,Singapore,CAT007,Kitchen Appliances,2026-06-23,70.39,82.72,86.88,14.17,-0.045751,true
TREND0000415,Singapore,CAT007,Kitchen Appliances,2026-06-24,73.35,85.30,86.97,14.19,0.042055,true
TREND0000416,Singapore,CAT007,Kitchen Appliances,2026-06-25,73.12,84.39,87.00,14.21,-0.003190,true
TREND0000417,Singapore,CAT007,Kitchen Appliances,2026-06-26,69.90,80.23,86.97,14.23,-0.043987,true
TREND0000418,Singapore,CAT007,Kitchen Appliances,2026-06-27,74.58,83.72,86.88,14.25,0.066980,true
TREND0000419,Singapore,CAT007,Kitchen Appliances,2026-06-28,72.46,80.20,86.72,14.28,-0.028443,true
TREND0000420,Singapore,CAT007,Kitchen Appliances,2026-06-29,73.62,79.80,86.52,14.30,0.016043,true
TREND0000421,Singapore,CAT008,Baby Products,2026-05-01,84.22,78.22,54.11,94.63,0.000000,true
TREND0000422,Singapore,CAT008,Baby Products,2026-05-02,84.28,78.35,54.40,94.54,0.000682,true
TREND0000423,Singapore,CAT008,Baby Products,2026-05-03,84.65,78.79,54.84,94.44,0.004400,true
TREND0000424,Singapore,CAT008,Baby Products,2026-05-04,84.60,78.81,55.06,94.35,-0.000619,true
TREND0000425,Singapore,CAT008,Baby Products,2026-05-05,81.09,75.37,53.56,94.25,-0.041528,true
TREND0000426,Singapore,CAT008,Baby Products,2026-05-06,80.07,74.42,53.31,94.16,-0.012563,true
TREND0000427,Singapore,CAT008,Baby Products,2026-05-07,79.20,73.62,53.13,94.06,-0.010851,true
TREND0000428,Singapore,CAT008,Baby Products,2026-05-08,79.79,74.28,53.68,93.97,0.007478,true
TREND0000429,Singapore,CAT008,Baby Products,2026-05-09,79.42,73.98,53.75,93.87,-0.004633,true
TREND0000430,Singapore,CAT008,Baby Products,2026-05-10,79.68,74.31,54.13,93.78,0.003217,true
TREND0000431,Singapore,CAT008,Baby Products,2026-05-11,79.40,74.10,54.25,93.68,-0.003475,true
TREND0000432,Singapore,CAT008,Baby Products,2026-05-12,79.02,73.79,54.31,93.59,-0.004782,true
TREND0000433,Singapore,CAT008,Baby Products,2026-05-13,76.49,71.33,53.31,93.49,-0.031985,true
TREND0000434,Singapore,CAT008,Baby Products,2026-05-14,77.98,72.89,54.30,93.40,0.019442,true
TREND0000435,Singapore,CAT008,Baby Products,2026-05-15,76.50,71.48,53.82,93.31,-0.018920,true
TREND0000436,Singapore,CAT008,Baby Products,2026-05-16,75.11,70.16,53.38,93.21,-0.018169,true
TREND0000437,Singapore,CAT008,Baby Products,2026-05-17,74.40,69.52,53.28,93.12,-0.009515,true
TREND0000438,Singapore,CAT008,Baby Products,2026-05-18,71.79,66.98,52.23,93.02,-0.035038,true
TREND0000439,Singapore,CAT008,Baby Products,2026-05-19,71.90,67.16,52.54,92.93,0.001449,true
TREND0000440,Singapore,CAT008,Baby Products,2026-05-20,69.42,64.75,51.55,92.83,-0.034488,true
TREND0000441,Singapore,CAT008,Baby Products,2026-05-21,72.00,67.40,53.10,92.74,0.037239,true
TREND0000442,Singapore,CAT008,Baby Products,2026-05-22,69.32,64.79,52.01,92.64,-0.037268,true
TREND0000443,Singapore,CAT008,Baby Products,2026-05-23,68.03,63.57,51.63,92.55,-0.018532,true
TREND0000444,Singapore,CAT008,Baby Products,2026-05-24,67.83,63.44,51.78,92.45,-0.002974,true
TREND0000445,Singapore,CAT008,Baby Products,2026-05-25,70.24,65.92,53.24,92.36,0.035522,true
TREND0000446,Singapore,CAT008,Baby Products,2026-05-26,68.33,64.08,52.54,92.26,-0.027263,true
TREND0000447,Singapore,CAT008,Baby Products,2026-05-27,68.76,64.58,53.01,92.17,0.006356,true
TREND0000448,Singapore,CAT008,Baby Products,2026-05-28,68.13,64.02,52.95,92.07,-0.009112,true
TREND0000449,Singapore,CAT008,Baby Products,2026-05-29,65.69,61.65,51.99,91.98,-0.035823,true
TREND0000450,Singapore,CAT008,Baby Products,2026-05-30,62.50,58.53,50.64,91.89,-0.048669,true
TREND0000451,Singapore,CAT008,Baby Products,2026-05-31,62.42,58.52,50.86,91.79,-0.001252,true
TREND0000452,Singapore,CAT008,Baby Products,2026-06-01,61.74,57.91,50.78,91.70,-0.010806,true
TREND0000453,Singapore,CAT008,Baby Products,2026-06-02,62.20,58.44,51.26,91.60,0.007331,true
TREND0000454,Singapore,CAT008,Baby Products,2026-06-03,58.85,55.16,49.84,91.51,-0.053828,true
TREND0000455,Singapore,CAT008,Baby Products,2026-06-04,58.08,54.46,49.71,91.41,-0.013011,true
TREND0000456,Singapore,CAT008,Baby Products,2026-06-05,59.38,55.83,50.62,91.32,0.022371,true
TREND0000457,Singapore,CAT008,Baby Products,2026-06-06,59.16,55.68,50.76,91.22,-0.003678,true
TREND0000458,Singapore,CAT008,Baby Products,2026-06-07,55.84,52.43,49.35,91.13,-0.056242,true
TREND0000459,Singapore,CAT008,Baby Products,2026-06-08,57.87,54.53,50.62,91.03,0.036429,true
TREND0000460,Singapore,CAT008,Baby Products,2026-06-09,56.54,53.27,50.21,90.94,-0.022978,true
TREND0000461,Singapore,CAT008,Baby Products,2026-06-10,54.47,51.27,49.44,90.84,-0.036592,true
