track_id,tracking_number,status,location,description,event_time,is_mock_data
TRACK0000224,TRK000000047,customs_clearance,Ho Chi Minh City Customs,Customs processing completed,2026-04-23T12:08:00+08:00,true
TRACK0000225,TRK000000047,out_for_delivery,Ho Chi Minh City Delivery Hub,Courier is delivering the parcel,2026-04-24T09:08:00+08:00,true
TRACK0000226,TRK000000047,delivered,Ho Chi Minh City,Parcel delivered to the simulated buyer,2026-04-25T03:08:00+08:00,true
TRACK0000227,TRK000000048,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-03-01T05:14:00+08:00,true
TRACK0000228,TRK000000048,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-03-01T14:14:00+08:00,true
TRACK0000229,TRK000000048,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-03-02T08:14:00+08:00,true
TRACK0000230,TRK000000048,customs_clearance,Jakarta Customs,Customs processing completed,2026-03-03T10:14:00+08:00,true
TRACK0000231,TRK000000048,delivered,Jakarta,Parcel delivered to the simulated buyer,2026-03-03T23:14:00+08:00,true
TRACK0000232,TRK000000049,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-01T22:24:00+08:00,true
TRACK0000233,TRK000000049,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-05-02T14:24:00+08:00,true
TRACK0000234,TRK000000049,delivered,Singapore,Parcel delivered to the simulated buyer,2026-05-03T18:24:00+08:00,true
TRACK0000235,TRK000000050,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-03-21T11:17:00+08:00,true
TRACK0000236,TRK000000050,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-03-21T18:17:00+08:00,true
TRACK0000237,TRK000000050,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-03-22T03:17:00+08:00,true
TRACK0000238,TRK000000050,customs_clearance,Kuala Lumpur Customs,Customs processing completed,2026-03-22T19:17:00+08:00,true
TRACK0000239,TRK000000050,out_for_delivery,Kuala Lumpur Delivery Hub,Courier is delivering the parcel,2026-03-23T19:17:00+08:00,true
TRACK0000240,TRK000000050,delivered,Kuala Lumpur,Parcel delivered to the simulated buyer,2026-03-24T22:17:00+08:00,true
TRACK0000241,TRK000000051,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-03-25T22:32:00+08:00,true
TRACK0000242,TRK000000051,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-03-26T14:32:00+08:00,true
TRACK0000243,TRK000000051,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-03-27T17:32:00+08:00,true
TRACK0000244,TRK000000051,customs_clearance,Manila Customs,Customs processing completed,2026-03-28T12:32:00+08:00,true
TRACK0000245,TRK000000051,out_for_delivery,Manila Delivery Hub,Courier is delivering the parcel,2026-03-29T05:32:00+08:00,true
TRACK0000246,TRK000000051,delivered,Manila,Parcel delivered to the simulated buyer,2026-03-30T03:32:00+08:00,true
TRACK0000247,TRK000000052,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-04-29T00:02:00+08:00,true
TRACK0000248,TRK000000052,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-04-30T04:02:00+08:00,true
TRACK0000249,TRK000000052,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-04-30T17:02:00+08:00,true
TRACK0000250,TRK000000052,customs_clearance,Bangkok Customs,Customs processing completed,2026-05-01T17:02:00+08:00,true
TRACK0000251,TRK000000052,out_for_delivery,Bangkok Delivery Hub,Courier is delivering the parcel,2026-05-02T10:02:00+08:00,true
TRACK0000252,TRK000000052,delivered,Bangkok,Parcel delivered to the simulated buyer,2026-05-03T14:02:00+08:00,true
TRACK0000253,TRK000000053,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-01-11T15:32:00+08:00,true
TRACK0000254,TRK000000053,customs_clearance,Ho Chi Minh City Customs,Customs processing completed,2026-01-11T22:32:00+08:00,true
TRACK0000255,TRK000000053,delivered,Ho Chi Minh City,Parcel delivered to the simulated buyer,2026-01-13T01:32:00+08:00,true
TRACK0000256,TRK000000054,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-14T17:21:00+08:00,true
TRACK0000257,TRK000000054,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-05-15T17:21:00+08:00,true
TRACK0000258,TRK000000054,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-05-16T15:21:00+08:00,true
TRACK0000259,TRK000000054,delivered,Jakarta,Parcel delivered to the simulated buyer,2026-05-16T22:21:00+08:00,true
TRACK0000260,TRK000000055,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-03-30T13:14:00+08:00,true
TRACK0000261,TRK000000055,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-03-30T18:14:00+08:00,true
TRACK0000262,TRK000000055,out_for_delivery,Singapore Delivery Hub,Courier is delivering the parcel,2026-03-31T03:14:00+08:00,true
TRACK0000263,TRK000000055,delivered,Singapore,Parcel delivered to the simulated buyer,2026-03-31T16:14:00+08:00,true
TRACK0000264,TRK000000056,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-23T15:51:00+08:00,true
TRACK0000265,TRK000000056,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-05-24T13:51:00+08:00,true
TRACK0000266,TRK000000056,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-05-25T14:51:00+08:00,true
TRACK0000267,TRK000000056,customs_clearance,Kuala Lumpur Customs,Customs processing completed,2026-05-26T12:51:00+08:00,true
TRACK0000268,TRK000000056,out_for_delivery,Kuala Lumpur Delivery Hub,Courier is delivering the parcel,2026-05-26T17:51:00+08:00,true
TRACK0000269,TRK000000056,delivered,Kuala Lumpur,Parcel delivered to the simulated buyer,2026-05-27T09:51:00+08:00,true
TRACK0000270,TRK000000057,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-01-27T23:41:00+08:00,true
TRACK0000271,TRK000000057,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-01-28T05:41:00+08:00,true
TRACK0000272,TRK000000057,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-01-28T18:41:00+08:00,true
TRACK0000273,TRK000000057,customs_clearance,Manila Customs,Customs processing completed,2026-01-29T08:41:00+08:00,true
TRACK0000274,TRK000000057,out_for_delivery,Manila Delivery Hub,Courier is delivering the parcel,2026-01-30T08:41:00+08:00,true
TRACK0000275,TRK000000057,delivered,Manila,Parcel delivered to the simulated buyer,2026-01-31T06:41:00+08:00,true
TRACK0000276,TRK000000058,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-06-10T03:04:00+08:00,true
TRACK0000277,TRK000000058,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-06-10T13:04:00+08:00,true
TRACK0000278,TRK000000058,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-06-11T04:04:00+08:00,true
TRACK0000279,TRK000000058,customs_clearance,Bangkok Customs,Customs processing completed,2026-06-11T20:04:00+08:00,true
TRACK0000280,TRK000000058,out_for_delivery,Bangkok Delivery Hub,Courier is delivering the parcel,2026-06-12T09:04:00+08:00,true
TRACK0000281,TRK000000058,delivered,Bangkok,Parcel delivered to the simulated buyer,2026-06-12T22:04:00+08:00,true
TRACK0000282,TRK000000059,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-02-18T07:06:00+08:00,true
TRACK0000283,TRK000000059,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-02-18T19:06:00+08:00,true
TRACK0000284,TRK000000059,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-02-19T22:06:00+08:00,true
TRACK0000285,TRK000000059,customs_clearance,Ho Chi Minh City Customs,Customs processing completed,2026-02-20T23:06:00+08:00,true
TRACK0000286,TRK000000059,out_for_delivery,Ho Chi Minh City Delivery Hub,Courier is delivering the parcel,2026-02-21T23:06:00+08:00,true
TRACK0000287,TRK000000059,delivered,Ho Chi Minh City,Parcel delivered to the simulated buyer,2026-02-22T16:06:00+08:00,true
TRACK0000288,TRK000000060,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-29T03:23:00+08:00,true
TRACK0000289,TRK000000060,customs_clearance,Jakarta Customs,Customs processing completed,2026-05-29T09:23:00+08:00,true
TRACK0000290,TRK000000060,out_for_delivery,Jakarta Delivery Hub,Courier is delivering the parcel,2026-05-29T16:23:00+08:00,true
TRACK0000291,TRK000000060,delivered,Jakarta,Parcel delivered to the simulated buyer,2026-05-30T08:23:00+08:00,true
TRACK0000292,TRK000000061,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-07T04:04:00+08:00,true
TRACK0000293,TRK000000061,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-05-08T00:04:00+08:00,true
TRACK0000294,TRK000000061,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-05-08T12:04:00+08:00,true
TRACK0000295,TRK000000061,customs_clearance,Singapore Customs,Customs processing completed,2026-05-09T04:04:00+08:00,true
TRACK0000296,TRK000000061,out_for_delivery,Singapore Delivery Hub,Courier is delivering the parcel,2026-05-09T13:04:00+08:00,true
TRACK0000297,TRK000000061,delivered,Singapore,Parcel delivered to the simulated buyer,2026-05-10T14:04:00+08:00,true
TRACK0000298,TRK000000062,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-01-07T05:23:00+08:00,true
TRACK0000299,TRK000000062,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-01-08T08:23:00+08:00,true
TRACK0000300,TRK000000062,out_for_delivery,Kuala Lumpur Delivery Hub,Courier is delivering the parcel,2026-01-08T21:23:00+08:00,true
TRACK0000301,TRK000000062,delivered,Kuala Lumpur,Parcel delivered to the simulated buyer,2026-01-09T11:23:00+08:00,true
TRACK0000302,TRK000000063,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-06-19T00:17:00+08:00,true
TRACK0000303,TRK000000063,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-06-19T05:17:00+08:00,true
TRACK0000304,TRK000000063,out_for_delivery,Manila Delivery Hub,Courier is delivering the parcel,2026-06-20T02:17:00+08:00,true
TRACK0000305,TRK000000063,delivered,Manila,Parcel delivered to the simulated buyer,2026-06-20T08:17:00+08:00,true
TRACK0000306,TRK000000064,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-13T23:40:00+08:00,true
TRACK0000307,TRK000000064,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-05-14T08:40:00+08:00,true
TRACK0000308,TRK000000064,delivered,Bangkok,Parcel delivered to the simulated buyer,2026-05-15T03:40:00+08:00,true
TRACK0000309,TRK000000065,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-03-18T21:15:00+08:00,true
TRACK0000310,TRK000000065,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-03-19T10:15:00+08:00,true
TRACK0000311,TRK000000065,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-03-20T07:15:00+08:00,true
TRACK0000312,TRK000000065,customs_clearance,Ho Chi Minh City Customs,Customs processing completed,2026-03-21T07:15:00+08:00,true
TRACK0000313,TRK000000065,out_for_delivery,Ho Chi Minh City Delivery Hub,Courier is delivering the parcel,2026-03-21T17:15:00+08:00,true
TRACK0000314,TRK000000065,delivered,Ho Chi Minh City,Parcel delivered to the simulated buyer,2026-03-21T22:15:00+08:00,true
TRACK0000315,TRK000000066,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-06-06T21:11:00+08:00,true
TRACK0000316,TRK000000066,out_for_delivery,Jakarta Delivery Hub,Courier is delivering the parcel,2026-06-07T17:11:00+08:00,true
TRACK0000317,TRK000000066,delivered,Jakarta,Parcel delivered to the simulated buyer,2026-06-08T12:11:00+08:00,true
TRACK0000318,TRK000000067,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-04-26T06:00:00+08:00,true
TRACK0000319,TRK000000067,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-04-26T13:00:00+08:00,true
TRACK0000320,TRK000000067,customs_clearance,Singapore Customs,Customs processing completed,2026-04-27T01:00:00+08:00,true
TRACK0000321,TRK000000067,delivered,Singapore,Parcel delivered to the simulated buyer,2026-04-28T01:00:00+08:00,true
TRACK0000322,TRK000000068,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-04-18T18:01:00+08:00,true
TRACK0000323,TRK000000068,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-04-19T10:01:00+08:00,true
TRACK0000324,TRK000000068,out_for_delivery,Kuala Lumpur Delivery Hub,Courier is delivering the parcel,2026-04-19T15:01:00+08:00,true
TRACK0000325,TRK000000068,delivered,Kuala Lumpur,Parcel delivered to the simulated buyer,2026-04-20T08:01:00+08:00,true
TRACK0000326,TRK000000069,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-11T05:33:00+08:00,true
TRACK0000327,TRK000000069,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-05-12T09:33:00+08:00,true
TRACK0000328,TRK000000069,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-05-13T12:33:00+08:00,true
TRACK0000329,TRK000000069,out_for_delivery,Manila Delivery Hub,Courier is delivering the parcel,2026-05-14T08:33:00+08:00,true
TRACK0000330,TRK000000069,delivered,Manila,Parcel delivered to the simulated buyer,2026-05-15T12:33:00+08:00,true
TRACK0000331,TRK000000070,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-01-20T11:51:00+08:00,true
TRACK0000332,TRK000000070,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-01-21T00:51:00+08:00,true
TRACK0000333,TRK000000070,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-01-22T00:51:00+08:00,true
TRACK0000334,TRK000000070,customs_clearance,Bangkok Customs,Customs processing completed,2026-01-23T01:51:00+08:00,true
TRACK0000335,TRK000000070,out_for_delivery,Bangkok Delivery Hub,Courier is delivering the parcel,2026-01-24T04:51:00+08:00,true
TRACK0000336,TRK000000070,delivered,Bangkok,Parcel delivered to the simulated buyer,2026-01-25T01:51:00+08:00,true
TRACK0000337,TRK000000071,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-06-12T06:49:00+08:00,true
TRACK0000338,TRK000000071,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-06-12T18:49:00+08:00,true
TRACK0000339,TRK000000071,delivered,Ho Chi Minh City,Parcel delivered to the simulated buyer,2026-06-13T19:49:00+08:00,true
TRACK0000340,TRK000000072,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-03-17T02:41:00+08:00,true
TRACK0000341,TRK000000072,delivered,Jakarta,Parcel delivered to the simulated buyer,2026-03-18T01:41:00+08:00,true
TRACK0000342,TRK000000073,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-03T12:21:00+08:00,true
TRACK0000343,TRK000000073,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-05-03T23:21:00+08:00,true
TRACK0000344,TRK000000073,delivered,Singapore,Parcel delivered to the simulated buyer,2026-05-05T03:21:00+08:00,true
TRACK0000345,TRK000000074,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-23T02:49:00+08:00,true
TRACK0000346,TRK000000074,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-05-23T10:49:00+08:00,true
TRACK0000347,TRK000000074,delivered,Kuala Lumpur,Parcel delivered to the simulated buyer,2026-05-23T20:49:00+08:00,true
TRACK0000348,TRK000000075,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-03-03T17:35:00+08:00,true
TRACK0000349,TRK000000075,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-03-04T12:35:00+08:00,true
TRACK0000350,TRK000000075,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-03-04T18:35:00+08:00,true
TRACK0000351,TRK000000075,customs_clearance,Manila Customs,Customs processing completed,2026-03-05T02:35:00+08:00,true
TRACK0000352,TRK000000075,out_for_delivery,Manila Delivery Hub,Courier is delivering the parcel,2026-03-05T10:35:00+08:00,true
TRACK0000353,TRK000000075,delivered,Manila,Parcel delivered to the simulated buyer,2026-03-06T03:35:00+08:00,true
TRACK0000354,TRK000000076,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-06-22T22:12:00+08:00,true
TRACK0000355,TRK000000076,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-06-23T08:12:00+08:00,true
TRACK0000356,TRK000000076,customs_clearance,Bangkok Customs,Customs processing completed,2026-06-24T03:12:00+08:00,true
TRACK0000357,TRK000000076,delivered,Bangkok,Parcel delivered to the simulated buyer,2026-06-25T00:12:00+08:00,true
TRACK0000358,TRK000000077,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-03T21:26:00+08:00,true
TRACK0000359,TRK000000077,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-05-04T17:26:00+08:00,true
TRACK0000360,TRK000000077,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-05-05T21:26:00+08:00,true
TRACK0000361,TRK000000077,customs_clearance,Ho Chi Minh City Customs,Customs processing completed,2026-05-06T07:26:00+08:00,true
TRACK0000362,TRK000000077,delivered,Ho Chi Minh City,Parcel delivered to the simulated buyer,2026-05-07T11:26:00+08:00,true
TRACK0000363,TRK000000078,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-01-13T05:19:00+08:00,true
TRACK0000364,TRK000000078,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-01-14T02:19:00+08:00,true
TRACK0000365,TRK000000078,customs_clearance,Jakarta Customs,Customs processing completed,2026-01-15T04:19:00+08:00,true
TRACK0000366,TRK000000078,delivered,Jakarta,Parcel delivered to the simulated buyer,2026-01-15T14:19:00+08:00,true
TRACK0000367,TRK000000079,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-01-27T19:47:00+08:00,true
